Flag,Station,Latitud,Longitud,Höjd
1,Nederbördsmängd - Valdemarsvik,58.2148,16.5828,10
1,Nederbördsmängd - Valinge,58.7944,16.6833,20
1,Nederbördsmängd - Valla,59.0185,16.3709,50
1,Nederbördsmängd - Vallbo,63.1557,13.0697,581.099
1,Nederbördsmängd - Vallentuna,59.5185,18.0792,25.728
1,Nederbördsmängd - Vallsjön,61.1166,12.8666,470
1,Nederbördsmängd - Vallsta,61.5167,16.3694,120
1,Nederbördsmängd - Valsjöbyn,64.0656,14.1434,330
1,Nederbördsmängd - Vanneberga,56.0813,13.9189,35
1,Nederbördsmängd - Varberg,57.1093,12.2961,33.965
1,Nederbördsmängd - Varpnäs,59.4041,13.2906,68
1,Nederbördsmängd - Vassbo,60.5333,15.5333,120
1,Nederbördsmängd - Vassijaure,68.4316,18.2839,537
1,Nederbördsmängd - Vassunda,59.7155,17.723,21.75
1,Nederbördsmängd - Vattholma D,60.0289,17.7243,25
1,Nederbördsmängd - Vaxborg,65.9451,17.4821,430
1,Nederbördsmängd - Veddige D,57.2616,12.3206,15.074
1,Nederbördsmängd - Vedjeön,64.063,15.3737,290
1,Nederbördsmängd - Vedum,58.1535,13.0387,111.368
1,Nederbördsmängd - Vekafors,57.1,13.7333,165
1,Nederbördsmängd - Vellinge,55.4714,13.0128,10
1,Nederbördsmängd - Vemdalsskalet,62.4819,13.975,710
1,Nederbördsmängd - Ven,55.912,12.6823,25
1,Nederbördsmängd - Viberg,59.5333,13.85,90
1,Nederbördsmängd - Viby,58.4166,16.1666,55
1,Nederbördsmängd - Vibynäs,59.1664,17.4466,12
1,Nederbördsmängd - Vidsel,65.8801,20.1315,180
1,Nederbördsmängd - Vidsel Mo,65.8769,20.1543,182
1,Nederbördsmängd - Viggarum,55.8138,13.9131,180
1,Nederbördsmängd - Vikarbyn D,60.9189,15.0329,225
1,Nederbördsmängd - Viken,62.3833,15.1666,264
1,Nederbördsmängd - Viksbäcken,63.05,17.75,6
1,Nederbördsmängd - Viksta,60.0694,17.6181,103
1,Nederbördsmängd - Vilhelmina A,64.5798,16.8386,348.198
1,Nederbördsmängd - Villands Vånga,56.1803,14.3782,20
1,Nederbördsmängd - Villingsberg,59.2833,14.7,148
1,Nederbördsmängd - Vimmerby,57.6687,15.8518,110
1,Nederbördsmängd - Vindel-Björkheden,65.8211,16.7114,350
1,Nederbördsmängd - Vindel-Storsjö,65.7666,17.05,345
1,Nederbördsmängd - Vindeln-Sunnansjönäs,64.1386,19.7618,237
1,Nederbördsmängd - Vinga A,57.6322,11.6048,18.205
1,Nederbördsmängd - Vingåker D,59.0199,15.981,37.341
1,Nederbördsmängd - Vinliden,64.6333,17.8666,480
1,Nederbördsmängd - Vinslöv D,56.0996,13.9244,25
1,Nederbördsmängd - Vintersjöhöjden,59.9166,14.35,250
1,Nederbördsmängd - Vintjärn,60.8321,16.0581,348
1,Nederbördsmängd - Virsbo,59.8667,16.05,75
1,Nederbördsmängd - Virserum-Rödmossa,57.293,15.5697,212.619
1,Nederbördsmängd - Visby D,57.6287,18.2921,42.31
1,Nederbördsmängd - Visby Flygplats,57.6614,18.3428,42
1,Nederbördsmängd - Visingsö A,58.0948,14.4058,93.582
1,Nederbördsmängd - Visingsö D,58.0735,14.3599,110
1,Nederbördsmängd - Viskan,62.4556,16.4291,70
1,Nederbördsmängd - Vissefjärda,56.5124,15.6235,114
1,Nederbördsmängd - Vissvass,59.2,18.3666,10
1,Nederbördsmängd - Vitemölla,55.6995,14.204,22
1,Nederbördsmängd - Vitsand D,60.3252,13.0065,150
1,Nederbördsmängd - Vittangi,67.6943,21.6335,250
1,Nederbördsmängd - Vittinge,59.9,17.023,53.613
1,Nederbördsmängd - Vittskövle,55.85,14.1333,12
1,Nederbördsmängd - Volgsele,64.7333,16.7917,390
1,Nederbördsmängd - Vomb,55.6616,13.5323,25
1,Nederbördsmängd - Vrena,58.8736,16.6813,30.847
1,Nederbördsmängd - Vrå D,56.7361,13.454,150
1,Nederbördsmängd - Vuoddas,66.4083,21.7789,200
1,Nederbördsmängd - Vuoggatjålme,66.5759,16.3511,500
1,Nederbördsmängd - Vuollerim,66.4311,20.6022,106
1,Nederbördsmängd - Vuonatjviken,66.4934,17.2461,520
1,Nederbördsmängd - Väckelsång,56.65,14.9166,155
1,Nederbördsmängd - Väddö,59.9833,18.8166,10
1,Nederbördsmängd - Väderstad,58.3143,14.9274,120
1,Nederbördsmängd - Väderöarna Aut,58.576,11.0682,20
1,Nederbördsmängd - Väderöbod,58.55,11.0333,7
1,Nederbördsmängd - Vägersjön,63.3159,16.4038,440
1,Nederbördsmängd - Vällingberget,63.971,16.8034,440
1,Nederbördsmängd - Vällnora D,59.9563,18.3431,21.723
1,Nederbördsmängd - Vänersborg,58.3543,12.3585,47.996
1,Nederbördsmängd - Vänge,57.4349,18.4862,44.385
1,Nederbördsmängd - Vängsö,59.1166,17.2,15
1,Nederbördsmängd - Vännacka,59.55,12.1167,150
1,Nederbördsmängd - Vännäs D,63.9226,19.8144,100
1,Nederbördsmängd - Väring,58.519,13.9805,80
1,Nederbördsmängd - Värmlandsnäs-Ekenäs D,58.8973,13.2384,50
1,Nederbördsmängd - Värnamo,57.1833,14.05,140
1,Nederbördsmängd - Värne,57.5388,15.1002,200
1,Nederbördsmängd - Väsby,60.3,17.4333,35
1,Nederbördsmängd - Väse D,59.3673,13.8529,54.417
1,Nederbördsmängd - Västanbäck D,63.1988,15.4774,225
1,Nederbördsmängd - Västansjö D,61.8774,16.535,55
1,Nederbördsmängd - Västanträsk,64.4502,20.4055,140
1,Nederbördsmängd - Västanå,60.5829,17.4465,30
1,Nederbördsmängd - Västergarn,57.4333,18.15,2
1,Nederbördsmängd - Västerhaninge,59.1106,18.1059,26.493
1,Nederbördsmängd - Västerlo D,62.4133,16.6573,105
1,Nederbördsmängd - Västerlösa,58.4447,15.3772,75
1,Nederbördsmängd - Västermo,59.2747,16.0856,31.786
1,Nederbördsmängd - Västernäs,59.7111,18.9833,5
1,Nederbördsmängd - Västerplana,58.5586,13.3508,128
1,Nederbördsmängd - Västertåsjö D,64.3632,15.7037,293
1,Nederbördsmängd - Västervik,57.7213,16.4683,33
1,Nederbördsmängd - Västerås,59.5972,16.6001,15.836
1,Nederbördsmängd - Västerås-Hässlö,59.5888,16.6299,6
1,Nederbördsmängd - Västland,60.4435,17.6211,23.5
1,Nederbördsmängd - Västmarkum A,63.1243,18.2518,141.392
1,Nederbördsmängd - Västra Banken,60.88,17.93,5
1,Nederbördsmängd - Västra Lagnö,59.5333,18.75,8
1,Nederbördsmängd - Västra Ny,58.65,15.05,120
1,Nederbördsmängd - Västra Ämtervik,59.7278,13.1472,100
1,Nederbördsmängd - Västra Ärnäs,60.9069,13.3756,355
1,Nederbördsmängd - Västvalla,59.417,15.6145,15
1,Nederbördsmängd - Växjö A,56.8463,14.8296,198.861
1,Nederbördsmängd - Växjö D,56.8809,14.8257,162
1,Nederbördsmängd - Vågen,64.6431,13.7139,330
1,Nederbördsmängd - Våmhus D,61.1364,14.42,195
1,Nederbördsmängd - Vånga D,58.588,15.8142,45
1,Nederbördsmängd - Vårgårda D,58.024,12.856,137
1,Nederbördsmängd - Vårgårda-Hägrunga,58.0166,12.8333,148
1,Nederbördsmängd - Våthultström,57.3166,13.4333,163
1,Nederbördsmängd - Weibullsholm,55.8722,12.8556,5
1,Nederbördsmängd - Westö,57.8934,18.7624,20
1,Nederbördsmängd - Wiad,59.1106,17.7182,22.238
1,Nederbördsmängd - Ylinenjärvi A,66.6223,23.4635,133.672
1,Nederbördsmängd - Ystad,55.4325,13.8067,20
1,Nederbördsmängd - Ystad II,55.4307,13.813,15
1,Nederbördsmängd - Ytterberg D,62.0673,14.4944,470
1,Nederbördsmängd - Ytterboda,60.6166,17.45,15
1,Nederbördsmängd - Ytterhogdal,62.1817,14.9478,263.585
1,Nederbördsmängd - Ytterrissjö D,64.03,17.7771,369.4
1,Nederbördsmängd - Ytterselö D,59.4065,17.2739,16.964
1,Nederbördsmängd - Yxsjö,64.2833,17.5166,350
1,Nederbördsmängd - Zinkgruvan,58.8061,15.1253,213.468
1,Nederbördsmängd - Äggsjön,60.8279,12.9196,435
1,Nederbördsmängd - Älgarås D,58.7899,14.3164,144.299
1,Nederbördsmängd - Älghult,57.0141,15.5676,217.586
1,Nederbördsmängd - Älmeshult,57.0519,15.198,275
1,Nederbördsmängd - Älmhult,55.8656,13.8741,180
1,Nederbördsmängd - Älvdalen A,61.2536,14.0355,251.633
1,Nederbördsmängd - Älvdalen I,61.25,14.0833,255
1,Nederbördsmängd - Älvdalen II,61.2549,14.0348,250
1,Nederbördsmängd - Älvestorp,59.6333,14.5667,170
1,Nederbördsmängd - Älvgården,60.3495,16.0467,85
1,Nederbördsmängd - Älvhöjden,59.9978,14.7889,340
1,Nederbördsmängd - Älvkarleby D,60.5646,17.4596,23.193
1,Nederbördsmängd - Älvsby Skogsskola,65.6833,21.0666,40
1,Nederbördsmängd - Älvsbyn A,65.6691,21.062,43.384
1,Nederbördsmängd - Äng,59.0319,11.9791,135
1,Nederbördsmängd - Ängelholm,56.25,12.85,10
1,Nederbördsmängd - Ängeså,66.75,22.3,100
1,Nederbördsmängd - Ängsäter,59.3833,17.7,25
1,Nederbördsmängd - Äpplarö,59.483,18.7298,10
1,Nederbördsmängd - Äspered,57.9331,13.1805,294
1,Nederbördsmängd - Äsplunda,59.2997,15.3469,25
1,Nederbördsmängd - Åby,56.9152,14.0141,145
1,Nederbördsmängd - Åda,58.9273,17.5335,7.53
1,Nederbördsmängd - Ågården,59.183,12.0141,110
1,Nederbördsmängd - Åhus,55.9436,14.29,12
1,Nederbördsmängd - Åkeboda,56.0308,13.9281,95
1,Nederbördsmängd - Åkers Styckebruk,59.2511,17.0879,20
1,Nederbördsmängd - Åkershus,58.898,13.2517,50
1,Nederbördsmängd - Åkroken D,62.9371,17.238,247.005
1,Nederbördsmängd - Ålandsdal,59.8663,17.2799,40
1,Nederbördsmängd - Ålberga,58.7462,16.5557,25
1,Nederbördsmängd - Ålloluokta,67.1261,19.4976,370
1,Nederbördsmängd - Ålviken,63.8825,14.4803,325
1,Nederbördsmängd - Ålåsen,63.8683,14.6063,450
1,Nederbördsmängd - Åminne D,57.1232,13.9547,159
1,Nederbördsmängd - Åmmeberg,58.8664,14.997,90
1,Nederbördsmängd - Åmot A,60.9614,16.4279,161.678
1,Nederbördsmängd - Åmotfors,59.7666,12.3639,95
1,Nederbördsmängd - Åmotfors Pappersbruk,59.7666,12.35,85
1,Nederbördsmängd - Åmotsbruk,60.9645,16.4631,145
1,Nederbördsmängd - Åmål,59.0542,12.6969,60
1,Nederbördsmängd - Ånge-Parteboda D,62.5242,15.7685,140.153
1,Nederbördsmängd - Ånimskog,58.8766,12.5908,56.961
1,Nederbördsmängd - Åninge,57.8666,16.05,130
1,Nederbördsmängd - Ånn,63.3159,12.5305,550
1,Nederbördsmängd - Ånäset,64.2659,21.0457,15
1,Nederbördsmängd - Åre,63.4,13.1,440
1,Nederbördsmängd - Århult,58.5664,13.7139,115
1,Nederbördsmängd - Årjäng,59.3833,12.1389,145.395
1,Nederbördsmängd - Årsnäs,57.9333,11.7833,5
1,Nederbördsmängd - Åsaborg,58.4166,13.7666,300
1,Nederbördsmängd - Åsarna D,62.6594,14.3526,448.047
1,Nederbördsmängd - Åsbro,58.9998,15.0302,110
1,Nederbördsmängd - Åseda,57.1462,15.3987,230
1,Nederbördsmängd - Åsele,64.1598,17.3494,318.481
1,Nederbördsmängd - Åsele A,64.165,17.3153,307.712
1,Nederbördsmängd - Åsnorrbodarna,62.1482,17.1724,143.475
1,Nederbördsmängd - Åstafors,57.4666,13.2139,155
1,Nederbördsmängd - Åstrilt,56.8956,12.96,175
1,Nederbördsmängd - Åsträsk D,64.6139,19.9778,260
1,Nederbördsmängd - Åtorp,59.0966,14.3678,105
1,Nederbördsmängd - Åtorps kraftverk,59.1,14.35,80
1,Nederbördsmängd - Åtvidaberg,58.2022,16.006,100
1,Nederbördsmängd - Ödebyn,58.7833,12.1833,150
1,Nederbördsmängd - Ödeshög D,58.2546,14.653,120.381
1,Nederbördsmängd - Ödskölt,58.8458,12.1472,175
1,Nederbördsmängd - Öjared,57.8453,12.3838,75
1,Nederbördsmängd - Öje D,60.8093,13.8607,297.845
1,Nederbördsmängd - Öjebro,58.3833,15.2,85
1,Nederbördsmängd - Öjebyn,65.3566,21.389,5
1,Nederbördsmängd - Ökna,59.0833,16.3167,35
1,Nederbördsmängd - Ökna Lantbruksskola,58.8901,17.1569,20
1,Nederbördsmängd - Ölands norra udde,57.3665,17.0976,2.039
1,Nederbördsmängd - Ölands norra udde A,57.3671,17.0954,2.762
1,Nederbördsmängd - Ölands södra udde,56.1957,16.401,3
1,Nederbördsmängd - Ölands södra udde A,56.1977,16.4005,1.53
1,Nederbördsmängd - Ölvingstorp,56.6166,16.1166,15
1,Nederbördsmängd - Ön,59.4028,15.1899,49.931
1,Nederbördsmängd - Öningaryd,56.3315,16.0241,12
1,Nederbördsmängd - Öraåtjärnarna D,62.7155,16.1736,343.002
1,Nederbördsmängd - Örberga,58.4274,14.826,105
1,Nederbördsmängd - Örby,57.4833,12.7,90
1,Nederbördsmängd - Örbyhus,60.1972,17.7125,30
1,Nederbördsmängd - Örebro A,59.2289,15.0455,53
1,Nederbördsmängd - Örebro D,59.2584,15.2586,31
1,Nederbördsmängd - Öregrund,60.3333,18.4333,7
1,Nederbördsmängd - Örkelljunga,56.2829,13.2958,76.944
1,Nederbördsmängd - Örnsköldsvik,63.3028,18.7254,25
1,Nederbördsmängd - Örnsköldsviks Flygplats,63.4116,18.9973,103
1,Nederbördsmängd - Örskär A,60.5256,18.3729,6.539
1,Nederbördsmängd - Örtofta,55.7833,13.25,20
1,Nederbördsmängd - Örträsk,64.1337,18.9892,213
1,Nederbördsmängd - Östanvik,61.1676,15.2187,231.016
1,Nederbördsmängd - Östanå,59.5544,18.5766,10
1,Nederbördsmängd - Öster Säby,59.433,16.2302,15
1,Nederbördsmängd - Österby,59.6563,17.6469,15
1,Nederbördsmängd - Österby,60.1996,17.8965,35
1,Nederbördsmängd - Österfärnebo,60.3048,16.805,75
1,Nederbördsmängd - Östergarnsholm A,57.4408,18.9839,8.127
1,Nederbördsmängd - Östernäs,59.7166,19,10
1,Nederbördsmängd - Östersund,63.1736,14.6786,345
1,Nederbördsmängd - Östervåla D,60.135,17.148,49.052
1,Nederbördsmängd - Österåker,59.4897,18.2937,15
1,Nederbördsmängd - Östhammar,60.26,18.3696,5
1,Nederbördsmängd - Östmark-Lämbacken,60.306,12.6977,160
1,Nederbördsmängd - Östmark-Rännberg,60.3328,12.6775,198
1,Nederbördsmängd - Östmark-Röjdåsen,60.3548,12.6491,308
1,Nederbördsmängd - Östmark-Åsarna,60.2788,12.8538,135
1,Nederbördsmängd - Östra Hulvik,59.1497,14.797,75
1,Nederbördsmängd - Östra Husby D,58.5373,16.5655,35
1,Nederbördsmängd - Östra Lonntorp,59.3861,14.475,115
1,Nederbördsmängd - Östra Trättlanda,59.2833,12.05,125
1,Nederbördsmängd - Östra Ämtervik,59.7406,13.2136,80
1,Nederbördsmängd - Överkalix I,66.3333,22.85,45
1,Nederbördsmängd - Överkalix-Svartbyn,66.2646,22.8365,46
1,Nederbördsmängd - Överkalix-Svartbyn A,66.2618,22.8427,61.024
1,Nederbördsmängd - Övertorneå,66.386,23.6155,59.508
1,Nederbördsmängd - Överum,57.9912,16.3059,30
1,Nederbördsmängd - Överäng,63.7788,13.0734,450
1,Nederbördsmängd - Övre Gränsö,58.35,16.8333,5
1,Nederbördsmängd - Övre Soppero,68.0916,21.7003,365
1,Nederbördsmängd - Övre Svartlå D,66.0213,21.1727,60
